id_ies,nome,tipo_instituicao,rede,situacao_funcionamento,id_municipio,sigla_uf
3468,FACULDADE DE ENGENHARIA DO TRIANGULO MINEIRO,Privada,Privada,Ativa,3170107,MG
3469,FACULDADE DE ADMINISTRACAO DE PASSOS,Privada,Privada,Ativa,3147907,MG
3470,FACULDADE EDUCACAO FISICA DE PASSOS,Privada,Privada,Ativa,3147907,MG
3471,FACULDADE DE MODA DE PASSOS,Privada,Privada,Ativa,3147907,MG
3472,INSTITUTO SUPERIOR DE EDUCACAO DE PASSOS,Privada,Privada,Ativa,3147907,MG
3473,"FACULDADE DE FILOSOFIA, CIENCIAS E LETRAS DE CARANGOLA",Privada,Privada,Ativa,3113305,MG
3474,FACULDADE DE CIENCIAS EXATAS,Privada,Privada,Ativa,3113305,MG
3475,INSTITUTO SUPERIOR DE EDUCACAO DE CARANGOLA,Privada,Privada,Ativa,3113305,MG
3476,FACULDADE DE FILOSOFIA E LETRAS DE DIAMANTINA,Privada,Privada,Ativa,3121605,MG
3477,FACULDADE DE FILOSOFIA CIENCIAS E LETRAS NOSSA SENHORA DE SION,Privada,Privada,Ativa,3110905,MG
3478,FACULDADE DE CIENCIAS EXATAS E HUMANAS DA CAMPANHA,Privada,Privada,Ativa,3110905,MG
3479,INSTITUTO SUPERIOR DE EDUCACAO NOSSA SENHORA DE SION,Privada,Privada,Inativa,3110905,MG
3480,FACULDADE DE CIENCIAS JURIDICAS DE DIAMANTINA,Privada,Privada,Ativa,3121605,MG
3481,INSTITUTO SUPERIOR DE EDUCACAO DE DIAMANTINA,Privada,Privada,Inativa,3121605,MG
3482,INSTITUTO SUPERIOR DE EDUCACAO DE DIVINOPOLIS,Privada,Privada,Ativa,3122306,MG
3483,INSTITUTO SUPERIOR DE EDUCACAO DE CLAUDIO,Privada,Privada,Ativa,3116605,MG
3484,FACULDADE DE CIENCIAS GERENCIAIS,Privada,Privada,Ativa,3116605,MG
3485,INSTITUTO SUPERIOR DE EDUCACAO DO ALTO SAO FRANCISCO,Privada,Privada,Ativa,3100203,MG
3486,INSTITUTO SUPERIOR DE EDUCACAO DE ITUIUTABA,Privada,Privada,Ativa,3134202,MG
3487,FACULDADE SENACRS,Privada,Privada,Ativa,4314902,RS
3488,CENTRO DE ENSINO SUPERIOR DE CONSELHEIRO LAFAIETE,Pública,Municipal,Ativa,3118304,MG
3489,FACULDADE DE CIENCIAS SOCIAIS APLICADAS DE CONSELHEIRO LAFAIETE,Pública,Municipal,Ativa,3118304,MG
3490,FACULDADE DE ENGENHARIA ELETRICA DE CONSELHEIRO LAFAIETE,Pública,Municipal,Ativa,3118304,MG
3491,FACULDADE EVANGELICA DO BRASIL FAEB,Privada,Privada,Inativa,4113700,PR
3492,FACULDADE DE DIREITO DO PIAUI,Privada,Privada,Inativa,2211001,PI
3493,FACULDADE PROJETO DIDATICO,Privada,Privada,Inativa,5208707,GO
3494,FACULDADE GUAJARAENSE DE EDUCACAO E CULTURA,Privada,Privada,Inativa,1100106,RO
3495,FACULDADE PINHALZINHO,Privada,Privada,Ativa,4212908,SC
3496,INSTITUTO NACIONAL DE DESENVOLVIMENTO HUMANO,Privada,Privada,Inativa,3122306,MG
3497,FACULDADE BRASILIENSE DE DIREITO FADIR,Privada,Privada,Inativa,5300108,DF
3498,FACULDADE DE ARTES TECNOLOGIA E NEGOCIOS,Privada,Privada,Inativa,2927408,BA
3499,INSTITUTO BOLSA DE VALORES,Privada,Privada,Inativa,2304400,CE
3500,FACULDADE DO SERTAO BAIANO FASB,Privada,Privada,Inativa,2921500,BA
3501,FACULDADE DE ADMINISTRACAO DE SANTO ANTONIO DO MONTE,Privada,Privada,Ativa,3160405,MG
3502,FACULDADE DA FRONTEIRA FAF,Privada,Privada,Ativa,4102604,PR
3503,FACUDADE DA CIENCIA DA SAUDE,Privada,Privada,Inativa,3131307,MG
3504,ESCOLA DE ENSINO SUPERIOR DE BRASILANDIA DE MINAS,Privada,Privada,Inativa,3108552,MG
3505,INSTITUTO SUPERIOR DE EDUCACAO DE JACUTINGA,Privada,Privada,Ativa,3134905,MG
3506,FACULDADE DE CIENCIAS EDUCACIONAIS DE SERGIPE,Privada,Privada,Ativa,2800308,SE
3507,FACULDADE DE ADMINISTRACAO DE EMPRESAS IBRAFEM,Privada,Privada,Ativa,3544004,SP
3508,FACULDADE SANTO ANTONIO DE QUEIMADAS,Privada,Privada,Inativa,2925808,BA
3509,FACULDADE VICENTINA FAVI,Privada,Privada,Ativa,4106902,PR
3510,UNASP FACULDADE DO SERVIDOR PUBLICO,Privada,Privada,Inativa,2927408,BA
3511,FACULDADES COMUNITARIA UNIDAS,Privada,Privada,Inativa,3550308,SP
3512,ILES INSTITUTO LOGOS DE EDUCACAO E ENSINO SUPERIOR,Privada,Privada,Inativa,5300108,DF
3513,FACULDADE DE PRESIDENTE VENCESLAU,Privada,Privada,Ativa,3541505,SP
3514,FACULDADE DE CIENCIAS GERENCIAIS ALVES FORTES,Pública,Municipal,Ativa,3101508,MG
3515,FACULDADES INTEGRADAS DA VITORIA DE SANTO ANTAO,Privada,Privada,Ativa,2616407,PE
3516,FACULDADE DE CIENCIAS DA SAUDE ARCHIMEDES THEODORO,Privada,Privada,Ativa,3101508,MG
3517,FACULDADE IEGS,Privada,Privada,Inativa,5300108,DF
3518,FACULDADE JANGADA,Privada,Privada,Ativa,4208906,SC
3519,FACULDADE DE CIENCAS GERENCIAIS DO ALTO PARAOPEBA,Privada,Privada,Inativa,3145901,MG
3520,INSTITUTO DE EDUCACAO SUPERIOR SANTA MARIA IESSAM,Privada,Privada,Inativa,3305109,RJ
3521,FACULDADE EXPOENTE DE EDUCACAO E PESQUISA,Privada,Privada,Inativa,5300108,DF
3522,FACULDADE CATOLICA DE POUSO ALEGRE,Privada,Privada,Ativa,3152501,MG
3523,FACULDADE DE DIREITO DA FUNDACAO ESCOLA SUPERIOR DO MINISTERIO PUBLICO,Privada,Privada,Ativa,4314902,RS
3524,UNIBUSINESS FACULDADE INTERNACIONAL DE EDUCACAO E GERENCIA,Privada,Privada,Inativa,4106902,PR
3525,"FACULDADE EVANGELICA DE TECNOLOGIA, CIENCIAS E BIOTECNOLOGIA DA CGADB",Privada,Privada,Ativa,3304557,RJ
3526,INSTITUTO DE ENSINO SUPERIOR MIGUEL DE CERVANTES,Privada,Privada,Ativa,2111201,MA
3527,FACULDADE CATOLICA DOM AQUINO DE CUIABA,Privada,Privada,Ativa,5103403,MT
3528,FACULDADES CATOLICAS DE FRANCA,Privada,Privada,Inativa,3516200,SP
3529,CENTRO UNIVERSITARIO EURIPEDES DE MARILIA,Privada,Privada,Ativa,3529005,SP
3530,FACULDADE DE NANUQUE,Privada,Privada,Ativa,3144300,MG
3531,FACULDADE CACHOEIRO DE ITAPEMIRIM,Privada,Privada,Inativa,3201209,ES
3532,FACULDADE DO OESTE CATARINENSE,Privada,Privada,Inativa,4204301,SC
3533,FACULDADE CERES,Privada,Privada,Ativa,3549805,SP
3534,FACULDADE BRASILEIRA DE ENSINO SUPERIOR E TECNOLOGIA FABEST,Privada,Privada,Inativa,1501402,PA
3535,FACULDADE PAULISTA DE CIENCIAS FARMACEUTICAS,Privada,Privada,Inativa,3541406,SP
3536,FACULDADE DE TEOLOGIA EVANGELICA EM CURITIBA FATEV,Privada,Privada,Ativa,4106902,PR
3537,INSTITUTO BRASILEIRO DE MODA,Privada,Privada,Inativa,3550308,SP
3538,FACULDADES INTEGRADAS SEVIGNE,Privada,Privada,Ativa,4314902,RS
3539,FACULDADE SANTA LUCIA MOGI GUACU,Privada,Privada,Inativa,3530706,SP
3540,UNIAO DE FACULDADES DE ADMINISTRACAO PUBLICA UNIFAP,Privada,Privada,Inativa,2927408,BA
3541,FACULDADE ANGLICANA DE TAPEJARA,Privada,Privada,Ativa,4320909,RS
3542,INSTITUTO DE ENSINO SUPERIOR DE MINAS GERAIS,Privada,Privada,Ativa,3156809,MG
3543,FACULDADE NOVO HAMBURGO,Privada,Privada,Ativa,4313409,RS
3544,FACULDADE DE FISIOTERAPIA MACHADO DE ASSIS,Privada,Privada,Inativa,3304557,RJ
3546,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE BARRA,Privada,Privada,Inativa,2902708,BA
3547,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE ITABUNA,Privada,Privada,Inativa,2914802,BA
3548,FACULDADE SUICA DE HOTELARIA DE JOINVILLE S A,Privada,Privada,Inativa,4209102,SC
3549,FACULDADE NACIONAL SENIOR,Privada,Privada,Ativa,4101408,PR
3550,FACULDADE SAO FRANCISCO DE CAJAZEIRAS,Privada,Privada,Inativa,2503704,PB
3551,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE BARREIRAS,Privada,Privada,Inativa,2903201,BA
3552,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE TEIXEIRA DE FREITAS,Privada,Privada,Inativa,2931350,BA
3553,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE VALENCA,Privada,Privada,Inativa,2932903,BA
3554,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE JACOBINA,Privada,Privada,Inativa,2917508,BA
3555,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE ALAGOINHAS,Privada,Privada,Inativa,2900702,BA
3556,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE SALVADOR,Privada,Privada,Inativa,2927408,BA
3557,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE IRECE,Privada,Privada,Inativa,2914604,BA
3558,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE IPIRA,Privada,Privada,Inativa,2914000,BA
3559,FACULDADE DE PORANGATU,Privada,Privada,Inativa,5218003,GO
3560,FACULDADE DE CIENCIAS DA SAUDE DE CAMPINA GRANDE,Privada,Privada,Inativa,2504009,PB
3561,FACULDADE SANTA RITA,Privada,Privada,Inativa,2906501,BA
3562,FACULDADE DE ODONTOLOGIA RORAIMA,Privada,Privada,Inativa,1400100,RR
3563,FACULDADE DE ODONTOLOGIA RIO BRANCO,Privada,Privada,Inativa,1200401,AC
3564,FACULDADE MORENENSE DE EDUCACAO FAM,Privada,Privada,Inativa,2609402,PE
3565,FACULDADE MORENENSE DE EDUCACAO FAM,Privada,Privada,Inativa,2609402,PE
3566,FACULDADE PAULO FREIRE,Privada,Privada,Inativa,3550308,SP
3567,FMV FACULDADE METROPOLITANA DE VITORIA,Privada,Privada,Inativa,3205309,ES
3568,FACULDADE DE DESENVOLVIMENTO E INTEGRACAO REGIONAL,Privada,Privada,Ativa,2612505,PE
3569,INSTITUTO SUPERIOR DE EDUCACAO DE MANHUACU,Privada,Privada,Inativa,3139409,MG
3570,FACULDADE DE CIENCIAS E EDUCACAO DE SAO SIMAO,Privada,Privada,Inativa,5220405,GO
3571,FACULDADE DOS INCONFIDENTES,Privada,Privada,Inativa,3131901,MG
3572,FACULDADE DE DIREITO DA ACADEMIA BRASILEIRA DE CIENCIAS JURIDICAS E SOCIAIS,Privada,Privada,Inativa,3106200,MG
3573,FACULDADE TEOLOGICA BATISTA DE BRASILIA,Privada,Privada,Ativa,5300108,DF
3574,UNIAO DE FACULDADES DE PARAISO UNIFAP,Privada,Privada,Inativa,3164704,MG
3575,FACULDADE ATIVA,Privada,Privada,Inativa,2610707,PE
3576,FACULDADE DE ENSINO SUPERIOR DO LITORAL SUL FASUL,Privada,Privada,Inativa,2601409,PE
3577,FACULDADE DE ALTOS ESTUDOS DA BAHIA FAE,Privada,Privada,Inativa,2927408,BA
3578,FACULDADE DE CIENCIAS FARMACEUTICAS DO PANTANAL,Privada,Privada,Inativa,5103403,MT
3579,INSTITUTO LUTERANO DE EDUCACAO SUPERIOR DO PARECIS,Privada,Privada,Inativa,5102637,MT
3580,FACULDADE DE EDUCACAO CIENCIAS SOCIAIS E DA SAUDE SESI TO,Privada,Privada,Inativa,1702109,TO
3581,FACULDADE DE ENSINO TECNOLOGICO FILADELFIA,Privada,Privada,Inativa,3543402,SP
3582,FACULDADE PORTO CALVO,Privada,Privada,Inativa,2707305,AL
3583,ESCOLAS SUPERIORES DE ADMINISTRACAO GEOGRAFIA E CURSO NORMAL SUPERIOR,Privada,Privada,Inativa,2904605,BA
3584,INSTITUTO SUPERIOR DE EDUCACAO SANTA CRUZ,Privada,Privada,Ativa,2612505,PE
3585,FACULDADE SANTA CRUZ,Privada,Privada,Ativa,2612505,PE
3586,FACULDADE OXFORD DO BRASIL,Privada,Privada,Inativa,3106200,MG
3587,FACULDADE DIOCESANA SAO JOSE,Privada,Privada,Ativa,1200401,AC
3588,FACULDADE DOM PEDRO II,Privada,Privada,Ativa,2927408,BA
3589,FACULDADE TEOREMA,Privada,Privada,Inativa,1501402,PA
3590,FACULDADE DE ENFERMAGEM SAO VICENTE DE PAULA,Privada,Privada,Ativa,2507507,PB
3591,INSTITUTO SUPERIOR DE EDUCACAO DE MACAPARANA,Privada,Privada,Inativa,2609006,PE
3593,FACULDADE DE CHAPECO,Privada,Privada,Inativa,4204202,SC
3594,"FACULDADE DE CIENCIA, TECNOLOGIA E EDUCACAO",Privada,Privada,Ativa,2928109,BA
3595,INSTITUTO SUPERIOR DE EDUCACAO DE SANTA MARIA DA VITORIA,Privada,Privada,Ativa,2928109,BA
3596,FACULDADE AMERICA LATINA,Privada,Privada,Ativa,4305108,RS
3597,FACULDADE DE ENSINO SUPERIOR DE SANTA CRUZ DO CAPIBARIBE,Privada,Privada,Inativa,2612505,PE
3598,FACULDADE DE IRATI,Privada,Privada,Inativa,4110706,PR
3599,FACULDADE DE ITAPEMA FAI,Privada,Privada,Inativa,4208302,SC
3600,FACULDADE DO LITORAL PAULISTA,Privada,Privada,Inativa,3550704,SP
3601,FACULDADE DE TAPEJARA FATAP,Privada,Privada,Inativa,4126801,PR
3602,FACULDADES INTEGRADAS DO BRASIL,Privada,Privada,Ativa,4106902,PR
3603,FACULDADE ANHANGUERA DE GUARULHOS,Privada,Privada,Ativa,3518800,SP
3604,INSTITUTO SUPERIOR DE EDUCACAO DE CARIACICA,Privada,Privada,Ativa,3201308,ES
3605,FACULDADE DE CIENCIAS COMUNICACOES E TECNOLOGIAS DE PESQUEIRA FACCIP,Privada,Privada,Inativa,2610905,PE
3606,INSTITUTO SUPERIOR DE EDUCACAO PRESBITERIANO VALE DO TOCANTINS,Privada,Privada,Ativa,1716109,TO
3607,ESCOLA SUPERIOR ASSOCIADA DE GOIANIA,Privada,Privada,Ativa,5208707,GO
3608,INSTITUTO SUPERIOR DE EDUCACAO DE LONDRINA,Privada,Privada,Ativa,4113700,PR
3609,FACULDADES INTEGRADAS IPITANGA,Privada,Privada,Ativa,2919207,BA
3610,FACULDADES INTEGRADAS PROMOVE DE BRASILIA,Privada,Privada,Ativa,5300108,DF
3611,FACULDADES INTEGRADAS DA UNIAO DE ENSINO SUPERIOR CERTO,Privada,Privada,Ativa,5300108,DF
3612,FACULDADE ANHANGUERA DE VALINHOS,Privada,Privada,Ativa,3556206,SP
3613,FACULDADES INTEGRADAS IESGO,Privada,Privada,Ativa,5208004,GO
3614,ESCOLA SUPERIOR DE CIENCIAS SOCIAIS,Privada,Privada,Ativa,3304557,RJ
3615,FACULDADE PERNAMBUCANA DE SAUDE,Privada,Privada,Ativa,2611606,PE
3616,FACULDADES PHD,Privada,Privada,Inativa,2507507,PB
3617,FACULDADE DE CIENCIAS HUMANAS E EXATAS DO SERTAO DO SAO FRANCISCO,Privada,Privada,Ativa,2601607,PE
3618,FACULDADE MARIO SCHENBERG,Privada,Privada,Ativa,3513009,SP
3619,UNESC UNIAO DAS ESCOLAS SUPERIORES DE CACOAL,Privada,Privada,Inativa,1100049,RO
3620,ESCOLA INTERNACIONAL DE ADMINISTRACAO E NEGOCIOS,Privada,Privada,Inativa,3509502,SP
3621,INSTITUTO DE ENSINO SUPERIOR DE GARCA,Privada,Privada,Inativa,3516705,SP
3622,INSTITUTO DE ENSINO SUPERIOR DE GARCA,Privada,Privada,Inativa,3516705,SP
3623,FACULDADE DE CIENCIAS DA BAHIA FACIBA NOME ALTERADO POR SOLICITACAO DO MEC,Privada,Privada,Inativa,2927408,BA
3624,PUC MINAS ARCOS,Privada,Privada,Inativa,3104205,MG
3625,FACULDADE CATOLICA NOSSA SENHORA DAS VITORIAS,Privada,Privada,Ativa,2400208,RN
3626,FACULDADE BRASILEIRA DE EDUCACAO E NEGOCIOS,Privada,Privada,Inativa,4104808,PR
3627,FACULDADE DE TECNOLOGIA BARAO DO RIO BRANCO,Privada,Privada,Ativa,4307005,RS
3628,FACULDADADE TEOLOGICA REFORMADA FTR,Privada,Privada,Inativa,4109401,PR
3629,FACULDADADE TEOLOGICA REFORMADA FTR,Privada,Privada,Inativa,4109401,PR
3630,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE PAULO AFONSO,Privada,Privada,Inativa,2924009,BA
3631,FACULDADE DAMAS DA INSTRUCAO CRISTA,Privada,Privada,Ativa,2611606,PE
3632,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE ITABERABA,Privada,Privada,Inativa,2914703,BA
3633,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE CAMPO FORMOSO,Privada,Privada,Inativa,2906006,BA
3634,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE BOM JESUS DA LAPA,Privada,Privada,Inativa,2903904,BA
3635,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE SANTA MARIA DA VITORIA,Privada,Privada,Inativa,2928109,BA
3636,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE SENHOR DO BONFIM,Privada,Privada,Inativa,2930105,BA
3637,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE RIBEIRA DO POMBAL,Privada,Privada,Inativa,2926608,BA
3638,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE ILHEUS,Privada,Privada,Inativa,2913606,BA
3639,FACULDADE DE DIREITO DO INSTITUTO DE ENSINO SUPERIOR DO CIRCUITO DO OURO FDINESO,Privada,Privada,Inativa,3131901,MG
3640,FACULDADE DE CIENCIAS ECONOMICAS DE JEQUIE,Privada,Privada,Ativa,2918001,BA
3641,CENTRO UNIVERSITARIO DA FUNDACAO EDUCACIONAL DE BARRETOS,Privada,Privada,Ativa,3505500,SP
3642,FACULDADE INTEGRADA DE PERNAMBUCO SURUBIM FACIPE SURUBIM,Privada,Privada,Inativa,2614501,PE
3643,FACULDADE CATOLICA NOSSA SENHORA DAS NEVES,Privada,Privada,Inativa,2408102,RN
3644,FACULDADE CATOLICA SANTA TERESINHA,Privada,Privada,Ativa,2402006,RN
3645,FACULDADE CATOLICA SANTA TERESINHA CADASTRADA INDEVIDAMENTE,Privada,Privada,Inativa,2402006,RN
3646,FACULDADE DE TECNOLOGIA DE OURO FINO,Privada,Privada,Ativa,3146008,MG
3647,FACULDADE DE TECNOLOGIA MARISTA,Privada,Privada,Ativa,3106200,MG
3648,FACULDADE ANHANGUERA DE CUIABA,Privada,Privada,Ativa,5103403,MT
3649,FACULDADE CIDADE VERDE,Privada,Privada,Ativa,4115200,PR
3650,INSTITUTO SUPERIOR DE EDUCACAO GREGORIANO ISEG,Privada,Privada,Inativa,2105401,MA
3651,FACULDADE DAS AGUAS QUENTES FAQ,Privada,Privada,Inativa,5204508,GO
3652,FACULDADE PRESBITERIANA SAMUEL GRAHAM,Privada,Privada,Inativa,5211909,GO
3653,FACULDADE PRESBITERIANA SAMUEL GRAHAM,Privada,Privada,Inativa,5211909,GO
3654,FACULDADE DE CIENCIAS COMUNICACOES E TECNOLOGIAS DE FLORESTA,Privada,Privada,Inativa,2605707,PE
3655,FACULDADE DE JANAUBA FAJAN,Privada,Privada,Inativa,3135100,MG
3656,FACULDADE NOVA TRINDADE,Privada,Privada,Inativa,5221403,GO
3657,FACULDADE DE COMPUTACAO DE MONTES CLAROS,Privada,Privada,Ativa,3143302,MG
3658,FACULDADE UIRAPURU,Privada,Privada,Inativa,3552205,SP
3659,FACULDADE DE CIENCIAS COMUNICACAO E TECNOLOGIA DE SALGUEIRO FACTS,Privada,Privada,Inativa,2612208,PE
3660,INSTITUTO SUPERIOR DE EDUCACAO DE SALGUEIRO,Privada,Privada,Inativa,2612208,PE
3662,FACULDADE EVANGELICA LOGOS,Privada,Privada,Inativa,2101608,MA
3663,FACULDADE EVANGELICA,Privada,Privada,Ativa,5300108,DF
3664,INSTITUTO SUPERIOR DE EDUCACAO DE VARGEM GRANDE DO SUL,Privada,Privada,Inativa,3556404,SP
3665,FACULDADE DE JOACABA FJ,Privada,Privada,Inativa,4209003,SC
3666,FACULDADE DE ADMINISTRACAO DA AERONAUTCA,Pública,Federal,Inativa,3539301,SP
3667,FACULDADE FILADELFIA,Privada,Privada,Ativa,3543402,SP
3668,FACULDADE DE ENFERMAGEM E ADMINISTRACAO DE JATAI FEAJ,Privada,Privada,Inativa,5211909,GO
3669,FACULDADE DOM LUIS DE ORLEANS E BRAGANCA,Privada,Privada,Ativa,2926608,BA
3670,FACULDADE DE CRICIUMA FACRI,Privada,Privada,Inativa,4204608,SC
3671,FACULDADE INTERDISCIPLINAR DE BLUMENAU,Privada,Privada,Inativa,4202404,SC
3672,FACULDADE DE CAMPOS NOVOS FACAN,Privada,Privada,Inativa,4203600,SC
3673,FACULDADE PREMIER,Privada,Privada,Inativa,5300108,DF
3674,INSTITUTO NORMAL SUPERIOR FBV,Privada,Privada,Inativa,2611606,PE
3675,SINAL FACULDADE DE TEOLOGIA E FILOSOFIA,Privada,Privada,Ativa,1200401,AC
3676,FACULDADE DE TECNOLOGIA DO VALE DO RIBEIRA,Privada,Privada,Ativa,3542602,SP
3677,FACULDADE DE TECNOLOGIA DE ALTA PAULISTA,Privada,Privada,Ativa,3555000,SP
3678,FACULDADE DE TECNOLOGIA DO VALE DO ITAJAI,Privada,Privada,Ativa,4202404,SC
3679,INSTITUTO DE ENSINO SUPERIOR DE GARCA,Privada,Privada,Inativa,3516705,SP
3680,FACULDADE DE TECNOLOGIA DARCY RIBEIRO,Privada,Privada,Ativa,2304400,CE
3681,FACULDADES DE GARANHUNS,Privada,Privada,Inativa,2606002,PE
3682,INSTITUTO SUPERIOR DE EDUCACAO DO MUNICIPIO DE ITAPERUNA,Pública,Municipal,Ativa,3302205,RJ
3683,FACULDADE UNILAGOS,Privada,Privada,Ativa,4114401,PR
3684,FUNDACAO DE ENSINO SUPERIOR DE CLEVELANDIA,Privada,Privada,Ativa,4105706,PR
3685,FACULDADE DA POLI,Privada,Privada,Inativa,3550308,SP
3686,FADITU FACULDADE DE DIREITO DE ITU,Privada,Privada,Inativa,3523909,SP
3687,FACULDADES INTEGRADAS DE JACAREI,Privada,Privada,Ativa,3524402,SP
3688,FACULDADES INTEGRADAS DO VALE DO IVAI,Privada,Privada,Ativa,4111506,PR
3689,FACULDADE PEDRO JULIAO,Privada,Privada,Inativa,2307601,CE
3690,FACULDADE PEDRO II,Privada,Privada,Ativa,3106200,MG
3691,FACULDADE DE TECNOLOGIA TUPY DE SAO BENTO DO SUL,Privada,Privada,Ativa,4215802,SC
3692,FACULDADE DE TECNOLOGIA IPEP DE CAMPINAS,Privada,Privada,Ativa,3509502,SP
3693,FACULDADE DE TECNOLOGIA IPEP DE SAO PAULO,Privada,Privada,Ativa,3550308,SP
3694,FACULDADE DE TECNOLOGIA ESTACIO DE SA DE SANTA CATARINA,Privada,Privada,Ativa,4216602,SC
3695,FACULDADE DE TECNOLOGIA ESTACIO DE SA DE OURINHOS,Privada,Privada,Ativa,3534708,SP
3696,FACULDADE DE TECNOLOGIA DE JOINVILLE,Privada,Privada,Ativa,4209102,SC
3697,FACULDADE DE TECNOLOGIA SAINT PASTOUS,Privada,Privada,Ativa,4314902,RS
3698,PORTAL FACULDADES,Privada,Privada,Inativa,4314100,RS
3699,FACULDADE ECOAR,Privada,Privada,Ativa,4314100,RS
3700,FACULDADE DE CIENCIAS JURIDICAS DE PORTO VELHO,Privada,Privada,Inativa,1100205,RO
3701,FACULDADE DE CIENCIAS GERENCIAIS DE TEOFILO OTONI,Privada,Privada,Ativa,3168606,MG
3702,FACULDADES ELO,Privada,Privada,Inativa,5300108,DF
3703,INSTITUTO SUPERIOR DE ADMINISTRACAO E NEGOCIOS DE CURITIBA,Privada,Privada,Inativa,4106902,PR
3704,FACULDADE DO ALTO PARNAIBA FAP,Privada,Privada,Inativa,2112209,MA
3705,FACULDADE KHALIL LTDA,Privada,Privada,Inativa,3118601,MG
3706,FACULDADE REGIONAL DE POJUCA,Privada,Privada,Inativa,2925204,BA
3707,FACULDADE INTEGRADAS DO MORENO FIAM,Privada,Privada,Inativa,2609402,PE
3708,FACULDADE INTEGRAL DO RIO GRANDE DO NORTE,Privada,Privada,Inativa,2408102,RN
3709,INSTUTO DE ENSINO SUPERIOR SAO LUCAS,Privada,Privada,Inativa,2208007,PI
3710,ESCOLA SUPERIOR NACIONAL DE SEGUROS,Privada,Privada,Ativa,3304557,RJ
3711,FACULDADE CENTRAL DE CRISTALINA,Privada,Privada,Inativa,5206206,GO
3712,FACULDADE VITORIA,Privada,Privada,Inativa,1200401,AC
3713,INSTITUTO DE TEOLOGIA E PASTORAL,Privada,Privada,Inativa,4314100,RS
3714,INSTITUTO TATUIANO DE ENSINO SUPERIOR ITES,Privada,Privada,Inativa,3554003,SP
3715,FACULDADE METROPOLITANA DE SAO PAULO,Privada,Privada,Inativa,3522208,SP
3716,FACULDADE CIENCIAS DA VIDA,Privada,Privada,Ativa,3167202,MG
3717,FACULDADE CULTURAL ANJAGUNA,Privada,Privada,Inativa,2927408,BA
3718,FACULDADE DE CIENCIAS HUMANAS JULIO GOMES,Privada,Privada,Inativa,2700300,AL
3719,FACULDADE DE CORACAO DE JESUS FADECOR,Privada,Privada,Inativa,3118809,MG
3720,FACULDADE PORTO REAL,Privada,Privada,Inativa,3304110,RJ
3721,FACULDADE OLIVEIRA TELLES,Privada,Privada,Inativa,3550308,SP
3722,FACULDADE DE CIENCIAS MEDICAS INTEGRADAS,Privada,Privada,Inativa,3162500,MG
3723,FACULDADE NACIONAL POLICURSOS,Privada,Privada,Inativa,5208707,GO
3724,FACULDADE MARANHENSE SAO JOSE DOS COCAIS,Privada,Privada,Ativa,2112209,MA
3725,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE ITAMARAJU,Privada,Privada,Inativa,2915601,BA
3726,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE JEQUIE,Privada,Privada,Inativa,2918001,BA
3727,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE EUCLIDES DA CUNHA,Privada,Privada,Inativa,2910701,BA
3728,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE FEIRA DE SANTANA,Privada,Privada,Inativa,2910800,BA
3729,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE GUANAMBI,Privada,Privada,Inativa,2911709,BA
3730,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE CAMACARI,Privada,Privada,Inativa,2905701,BA
3731,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE BRUMADO,Privada,Privada,Inativa,2904605,BA
3732,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE VITORIA DA CONQUISTA,Privada,Privada,Inativa,2933307,BA
3733,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE JUAZEIRO,Privada,Privada,Inativa,2918407,BA
3734,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE SERRINHA,Privada,Privada,Inativa,2930501,BA
3735,FACULDADE INTEGRADA DE ADMINISTRACAO PUBLICA DE EUNAPOLIS,Privada,Privada,Inativa,2910727,BA
